split,task,model,partition,random_state,true_label,predicted_label,count
S7_train_I_D1_3_val_D4_5,three_class_with_air,Logistic Regression,test,,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Logistic Regression,test,,acetone,alcohol,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,Logistic Regression,test,,acetone,acetone,67
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,train,,air,air,22
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,train,,air,alcohol,1
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,train,,air,acetone,1
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,train,,alcohol,air,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,train,,alcohol,alcohol,33
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,train,,alcohol,acetone,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,train,,acetone,air,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,train,,acetone,alcohol,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,train,,acetone,acetone,31
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,validation,,air,air,6
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,validation,,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,validation,,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,validation,,alcohol,air,1
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,validation,,alcohol,alcohol,9
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,validation,,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,validation,,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,validation,,acetone,alcohol,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,validation,,acetone,acetone,8
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,test,,air,air,59
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,test,,air,alcohol,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,test,,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,test,,alcohol,air,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,test,,alcohol,alcohol,67
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,test,,alcohol,acetone,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,test,,acetone,air,1
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,test,,acetone,alcohol,12
S7_train_I_D1_3_val_D4_5,three_class_with_air,kNN,test,,acetone,acetone,58
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,0.0,air,air,24
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,0.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,0.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,0.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,0.0,alcohol,alcohol,33
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,0.0,alcohol,acetone,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,0.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,0.0,acetone,alcohol,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,0.0,acetone,acetone,33
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,0.0,air,air,6
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,0.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,0.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,0.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,0.0,alcohol,alcohol,9
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,0.0,alcohol,acetone,1
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,0.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,0.0,acetone,alcohol,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,0.0,acetone,acetone,8
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,0.0,air,air,63
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,0.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,0.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,0.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,0.0,alcohol,alcohol,71
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,0.0,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,0.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,0.0,acetone,alcohol,17
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,0.0,acetone,acetone,54
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,1.0,air,air,24
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,1.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,1.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,1.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,1.0,alcohol,alcohol,33
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,1.0,alcohol,acetone,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,1.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,1.0,acetone,alcohol,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,1.0,acetone,acetone,33
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,1.0,air,air,6
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,1.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,1.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,1.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,1.0,alcohol,alcohol,9
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,1.0,alcohol,acetone,1
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,1.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,1.0,acetone,alcohol,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,1.0,acetone,acetone,8
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,1.0,air,air,63
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,1.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,1.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,1.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,1.0,alcohol,alcohol,71
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,1.0,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,1.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,1.0,acetone,alcohol,17
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,1.0,acetone,acetone,54
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,2.0,air,air,24
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,2.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,2.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,2.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,2.0,alcohol,alcohol,33
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,2.0,alcohol,acetone,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,2.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,2.0,acetone,alcohol,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,2.0,acetone,acetone,33
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,2.0,air,air,6
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,2.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,2.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,2.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,2.0,alcohol,alcohol,9
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,2.0,alcohol,acetone,1
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,2.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,2.0,acetone,alcohol,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,2.0,acetone,acetone,8
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,2.0,air,air,63
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,2.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,2.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,2.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,2.0,alcohol,alcohol,71
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,2.0,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,2.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,2.0,acetone,alcohol,17
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,2.0,acetone,acetone,54
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,3.0,air,air,24
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,3.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,3.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,3.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,3.0,alcohol,alcohol,33
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,3.0,alcohol,acetone,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,3.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,3.0,acetone,alcohol,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,3.0,acetone,acetone,33
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,3.0,air,air,6
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,3.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,3.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,3.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,3.0,alcohol,alcohol,9
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,3.0,alcohol,acetone,1
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,3.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,3.0,acetone,alcohol,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,3.0,acetone,acetone,8
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,3.0,air,air,63
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,3.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,3.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,3.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,3.0,alcohol,alcohol,71
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,3.0,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,3.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,3.0,acetone,alcohol,17
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,3.0,acetone,acetone,54
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,4.0,air,air,24
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,4.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,4.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,4.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,4.0,alcohol,alcohol,33
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,4.0,alcohol,acetone,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,4.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,4.0,acetone,alcohol,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,train,4.0,acetone,acetone,33
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,4.0,air,air,6
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,4.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,4.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,4.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,4.0,alcohol,alcohol,9
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,4.0,alcohol,acetone,1
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,4.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,4.0,acetone,alcohol,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,validation,4.0,acetone,acetone,8
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,4.0,air,air,63
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,4.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,4.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,4.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,4.0,alcohol,alcohol,71
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,4.0,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,4.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,4.0,acetone,alcohol,17
S7_train_I_D1_3_val_D4_5,three_class_with_air,Random Forest,test,4.0,acetone,acetone,54
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,train,,air,air,24
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,train,,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,train,,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,train,,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,train,,alcohol,alcohol,37
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,train,,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,train,,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,train,,acetone,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,train,,acetone,acetone,37
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,validation,,air,air,6
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,validation,,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,validation,,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,validation,,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,validation,,alcohol,alcohol,9
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,validation,,alcohol,acetone,1
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,validation,,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,validation,,acetone,alcohol,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,validation,,acetone,acetone,8
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,test,,air,air,59
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,test,,air,alcohol,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,test,,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,test,,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,test,,alcohol,alcohol,71
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,test,,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,test,,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,test,,acetone,alcohol,3
S7_train_I_D1_3_val_D4_5,three_class_with_air,RBF SVM,test,,acetone,acetone,68
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,0.0,air,air,24
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,0.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,0.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,0.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,0.0,alcohol,alcohol,37
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,0.0,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,0.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,0.0,acetone,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,0.0,acetone,acetone,37
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,0.0,air,air,6
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,0.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,0.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,0.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,0.0,alcohol,alcohol,10
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,0.0,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,0.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,0.0,acetone,alcohol,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,0.0,acetone,acetone,6
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,0.0,air,air,54
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,0.0,air,alcohol,9
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,0.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,0.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,0.0,alcohol,alcohol,71
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,0.0,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,0.0,acetone,air,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,0.0,acetone,alcohol,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,0.0,acetone,acetone,65
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,1.0,air,air,24
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,1.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,1.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,1.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,1.0,alcohol,alcohol,37
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,1.0,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,1.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,1.0,acetone,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,1.0,acetone,acetone,37
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,1.0,air,air,6
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,1.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,1.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,1.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,1.0,alcohol,alcohol,10
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,1.0,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,1.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,1.0,acetone,alcohol,3
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,1.0,acetone,acetone,7
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,1.0,air,air,58
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,1.0,air,alcohol,4
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,1.0,air,acetone,1
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,1.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,1.0,alcohol,alcohol,71
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,1.0,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,1.0,acetone,air,2
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,1.0,acetone,alcohol,3
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,test,1.0,acetone,acetone,66
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,2.0,air,air,24
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,2.0,air,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,2.0,air,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,2.0,alcohol,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,2.0,alcohol,alcohol,37
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,2.0,alcohol,acetone,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,2.0,acetone,air,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,2.0,acetone,alcohol,0
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,train,2.0,acetone,acetone,37
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,2.0,air,air,6
S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP,validation,2.0,air,alcohol,0
